time,               Tsurf,              Psurf,              PH2O,               PH2,                PCO,                PCH4                
2.549480e+09,       1.750000e+03,       2.670135e+02,       2.655824e+02,       3.772178e-01,       2.101817e-03,       1.188886e-13        
2.666157e+09,       1.740000e+03,       2.670135e+02,       2.655839e+02,       3.766276e-01,       2.075733e-03,       1.276818e-13        
2.784200e+09,       1.730000e+03,       2.670135e+02,       2.655852e+02,       3.761128e-01,       2.050056e-03,       1.373550e-13        
2.903639e+09,       1.720000e+03,       2.670135e+02,       2.655863e+02,       3.756645e-01,       2.024728e-03,       1.479969e-13        
3.024508e+09,       1.710000e+03,       2.670135e+02,       2.655873e+02,       3.752747e-01,       1.999694e-03,       1.597069e-13        
3.146843e+09,       1.700000e+03,       2.670135e+02,       2.655882e+02,       3.749363e-01,       1.974911e-03,       1.725967e-13        
3.270678e+09,       1.690000e+03,       2.670135e+02,       2.655890e+02,       3.746429e-01,       1.950309e-03,       1.867865e-13        
3.396051e+09,       1.680000e+03,       2.670135e+02,       2.655897e+02,       3.743891e-01,       1.925908e-03,       2.024264e-13        
3.523002e+09,       1.670000e+03,       2.670135e+02,       2.655903e+02,       3.741700e-01,       1.901654e-03,       2.196705e-13        
3.651569e+09,       1.660000e+03,       2.670135e+02,       2.655908e+02,       3.739813e-01,       1.877520e-03,       2.386970e-13        
3.781795e+09,       1.650000e+03,       2.670135e+02,       2.655913e+02,       3.738192e-01,       1.853485e-03,       2.597067e-13        
3.913724e+09,       1.640000e+03,       2.670135e+02,       2.655917e+02,       3.736806e-01,       1.829531e-03,       2.829260e-13        
4.047399e+09,       1.630000e+03,       2.670135e+02,       2.655921e+02,       3.735624e-01,       1.805641e-03,       3.086102e-13        
4.182870e+09,       1.620000e+03,       2.670135e+02,       2.655924e+02,       3.734622e-01,       1.781803e-03,       3.370483e-13        
4.320183e+09,       1.610000e+03,       2.670135e+02,       2.655926e+02,       3.733777e-01,       1.758006e-03,       3.685666e-13        
4.459390e+09,       1.600000e+03,       2.670135e+02,       2.655929e+02,       3.733070e-01,       1.734240e-03,       4.035352e-13        
4.600544e+09,       1.590000e+03,       2.670135e+02,       2.655931e+02,       3.732483e-01,       1.710498e-03,       4.423734e-13        
4.743700e+09,       1.580000e+03,       2.670135e+02,       2.655933e+02,       3.732002e-01,       1.686775e-03,       4.855574e-13        
4.888915e+09,       1.570000e+03,       2.670135e+02,       2.655934e+02,       3.731614e-01,       1.663064e-03,       5.336286e-13        
5.036251e+09,       1.560000e+03,       2.670135e+02,       2.655936e+02,       3.731306e-01,       1.639363e-03,       5.872031e-13        
5.185770e+09,       1.550000e+03,       2.670135e+02,       2.655937e+02,       3.731069e-01,       1.615668e-03,       6.469833e-13        
5.337536e+09,       1.540000e+03,       2.670135e+02,       2.655938e+02,       3.730894e-01,       1.591979e-03,       7.137709e-13        
5.491620e+09,       1.530000e+03,       2.670135e+02,       2.655938e+02,       3.730773e-01,       1.568293e-03,       7.884822e-13        
5.648093e+09,       1.520000e+03,       2.670135e+02,       2.655939e+02,       3.730699e-01,       1.544612e-03,       8.721661e-13        
5.807030e+09,       1.510000e+03,       2.670135e+02,       2.655940e+02,       3.730666e-01,       1.520934e-03,       9.660251e-13        
5.968510e+09,       1.500000e+03,       2.670135e+02,       2.655940e+02,       3.730669e-01,       1.497261e-03,       1.071440e-12        
6.132615e+09,       1.490000e+03,       2.670135e+02,       2.655940e+02,       3.730703e-01,       1.473594e-03,       1.189997e-12        
6.299433e+09,       1.480000e+03,       2.670135e+02,       2.655941e+02,       3.730764e-01,       1.449935e-03,       1.323525e-12        
6.469055e+09,       1.470000e+03,       2.670135e+02,       2.655941e+02,       3.730848e-01,       1.426286e-03,       1.474132e-12        
6.641576e+09,       1.460000e+03,       2.670135e+02,       2.655941e+02,       3.730953e-01,       1.402649e-03,       1.644254e-12        
6.817097e+09,       1.450000e+03,       2.670135e+02,       2.655941e+02,       3.731075e-01,       1.379028e-03,       1.836710e-12        
6.995725e+09,       1.440000e+03,       2.670135e+02,       2.655941e+02,       3.731213e-01,       1.355425e-03,       2.054767e-12        
7.177572e+09,       1.430000e+03,       2.670135e+02,       2.655941e+02,       3.731363e-01,       1.331844e-03,       2.302221e-12        
7.362755e+09,       1.420000e+03,       2.670135e+02,       2.655941e+02,       3.731524e-01,       1.308289e-03,       2.583483e-12        
7.551400e+09,       1.410000e+03,       2.670135e+02,       2.655941e+02,       3.731695e-01,       1.284763e-03,       2.903698e-12        
7.743637e+09,       1.400000e+03,       2.670135e+02,       2.655941e+02,       3.731874e-01,       1.261271e-03,       3.268867e-12        
7.939608e+09,       1.390000e+03,       2.670135e+02,       2.655941e+02,       3.732059e-01,       1.237817e-03,       3.686013e-12        
8.139459e+09,       1.380000e+03,       2.670135e+02,       2.655941e+02,       3.732250e-01,       1.214406e-03,       4.163364e-12        
8.343348e+09,       1.370000e+03,       2.670135e+02,       2.655941e+02,       3.732446e-01,       1.191042e-03,       4.710575e-12        
8.551440e+09,       1.360000e+03,       2.670135e+02,       2.655941e+02,       3.732645e-01,       1.167730e-03,       5.339010e-12        
8.763913e+09,       1.350000e+03,       2.670135e+02,       2.655940e+02,       3.732847e-01,       1.144476e-03,       6.062059e-12        
8.980956e+09,       1.340000e+03,       2.670135e+02,       2.655940e+02,       3.733052e-01,       1.121284e-03,       6.895537e-12        
9.202769e+09,       1.330000e+03,       2.670135e+02,       2.655940e+02,       3.733258e-01,       1.098160e-03,       7.858162e-12        
9.429566e+09,       1.320000e+03,       2.670135e+02,       2.655940e+02,       3.733465e-01,       1.075110e-03,       8.972131e-12        
9.661577e+09,       1.310000e+03,       2.670135e+02,       2.655940e+02,       3.733673e-01,       1.052139e-03,       1.026383e-11        
9.899048e+09,       1.300000e+03,       2.670135e+02,       2.655940e+02,       3.733881e-01,       1.029253e-03,       1.176469e-11        
1.014224e+10,       1.290000e+03,       2.670135e+02,       2.655939e+02,       3.734090e-01,       1.006316e-03,       1.351236e-11        
1.039144e+10,       1.280000e+03,       2.670135e+02,       2.655939e+02,       3.734298e-01,       9.836211e-04,       1.555138e-11        
1.064694e+10,       1.270000e+03,       2.670135e+02,       2.655939e+02,       3.734505e-01,       9.610298e-04,       1.793584e-11        
1.090909e+10,       1.260000e+03,       2.670135e+02,       2.655939e+02,       3.734710e-01,       9.385484e-04,       2.073051e-11        
1.117822e+10,       1.250000e+03,       2.670135e+02,       2.655939e+02,       3.734914e-01,       9.161832e-04,       2.401345e-11        
1.145472e+10,       1.240000e+03,       2.670135e+02,       2.655938e+02,       3.735117e-01,       8.939410e-04,       2.787899e-11        
1.173902e+10,       1.230000e+03,       2.670135e+02,       2.655938e+02,       3.735318e-01,       8.718285e-04,       3.244144e-11        
1.203156e+10,       1.220000e+03,       2.670135e+02,       2.655938e+02,       3.735516e-01,       8.498526e-04,       3.783960e-11        
1.233282e+10,       1.210000e+03,       2.670135e+02,       2.655938e+02,       3.735713e-01,       8.280201e-04,       4.424254e-11        
1.264336e+10,       1.200000e+03,       2.670135e+02,       2.655938e+02,       3.735906e-01,       8.063383e-04,       5.185675e-11        
1.295875e+10,       1.190000e+03,       2.670135e+02,       2.655937e+02,       3.736099e-01,       7.846118e-04,       6.091950e-11        
1.327414e+10,       1.180000e+03,       2.670135e+02,       2.655937e+02,       3.736287e-01,       7.632598e-04,       7.176996e-11        
1.358953e+10,       1.170000e+03,       2.670135e+02,       2.655937e+02,       3.736472e-01,       7.420797e-04,       8.477719e-11        
1.390492e+10,       1.160000e+03,       2.670135e+02,       2.655937e+02,       3.736653e-01,       7.210786e-04,       1.004137e-10        
1.422031e+10,       1.150000e+03,       2.670135e+02,       2.655937e+02,       3.736831e-01,       7.002641e-04,       1.192652e-10        
1.453570e+10,       1.140000e+03,       2.670135e+02,       2.655936e+02,       3.737006e-01,       6.796437e-04,       1.420597e-10        
1.485109e+10,       1.130000e+03,       2.670135e+02,       2.655936e+02,       3.737179e-01,       6.592252e-04,       1.697057e-10        
1.516648e+10,       1.120000e+03,       2.670135e+02,       2.655936e+02,       3.737351e-01,       6.390163e-04,       2.033397e-10        
1.548187e+10,       1.110000e+03,       2.670135e+02,       2.655936e+02,       3.737525e-01,       6.190248e-04,       2.443891e-10        
1.579726e+10,       1.100000e+03,       2.670135e+02,       2.655936e+02,       3.737699e-01,       5.992581e-04,       2.946523e-10        
1.611265e+10,       1.090000e+03,       2.670135e+02,       2.655936e+02,       3.737875e-01,       5.797240e-04,       3.564030e-10        
1.642804e+10,       1.080000e+03,       2.670135e+02,       2.655935e+02,       3.738053e-01,       5.604300e-04,       4.325269e-10        
1.674343e+10,       1.070000e+03,       2.670135e+02,       2.655935e+02,       3.738232e-01,       5.413836e-04,       5.266990e-10        
1.705882e+10,       1.060000e+03,       2.670135e+02,       2.655935e+02,       3.738411e-01,       5.225921e-04,       6.436184e-10        
1.737421e+10,       1.050000e+03,       2.670135e+02,       2.655935e+02,       3.738591e-01,       5.040629e-04,       7.893165e-10        
1.768960e+10,       1.040000e+03,       2.670135e+02,       2.655935e+02,       3.738769e-01,       4.858035e-04,       9.715661e-10        
1.800499e+10,       1.030000e+03,       2.670135e+02,       2.655934e+02,       3.738946e-01,       4.678210e-04,       1.200425e-09        
1.832038e+10,       1.020000e+03,       2.670135e+02,       2.655934e+02,       3.739122e-01,       4.501228e-04,       1.488965e-09        
1.863577e+10,       1.010000e+03,       2.670135e+02,       2.655934e+02,       3.739295e-01,       4.327161e-04,       1.854246e-09        
1.895116e+10,       1.000000e+03,       2.670135e+02,       2.655934e+02,       3.739465e-01,       4.156078e-04,       2.318632e-09        
1.926655e+10,       9.900000e+02,       2.670135e+02,       2.655934e+02,       3.739633e-01,       3.987967e-04,       2.911331e-09        
1.958194e+10,       9.800000e+02,       2.670135e+02,       2.655934e+02,       3.739798e-01,       3.823067e-04,       3.671743e-09        
1.989733e+10,       9.700000e+02,       2.670135e+02,       2.655933e+02,       3.739959e-01,       3.661357e-04,       4.651481e-09        
2.021272e+10,       9.600000e+02,       2.670135e+02,       2.655933e+02,       3.740118e-01,       3.502903e-04,       5.917421e-09        
2.052811e+10,       9.500000e+02,       2.670135e+02,       2.655933e+02,       3.740273e-01,       3.347769e-04,       7.506875e-09        
2.084350e+10,       9.400000e+02,       2.670135e+02,       2.655933e+02,       3.740424e-01,       3.196015e-04,       9.312951e-09        
2.115889e+10,       9.300000e+02,       2.670135e+02,       2.655933e+02,       3.740572e-01,       3.047701e-04,       1.117429e-08        
2.147428e+10,       9.200000e+02,       2.670135e+02,       2.655933e+02,       3.740717e-01,       2.902882e-04,       1.295066e-08        
2.178967e+10,       9.100000e+02,       2.670135e+02,       2.655933e+02,       3.740858e-01,       2.761612e-04,       1.452148e-08        
2.210506e+10,       9.000000e+02,       2.670135e+02,       2.655932e+02,       3.740996e-01,       2.623941e-04,       1.581160e-08        
2.242045e+10,       8.900000e+02,       2.670135e+02,       2.655932e+02,       3.741130e-01,       2.489915e-04,       1.680247e-08        
2.273584e+10,       8.800000e+02,       2.670135e+02,       2.655932e+02,       3.741260e-01,       2.359579e-04,       1.752069e-08        
2.305123e+10,       8.700000e+02,       2.670135e+02,       2.655932e+02,       3.741387e-01,       2.232973e-04,       1.801653e-08        
2.336662e+10,       8.600000e+02,       2.670135e+02,       2.655932e+02,       3.741510e-01,       2.110131e-04,       1.834525e-08        
2.368201e+10,       8.500000e+02,       2.670135e+02,       2.655932e+02,       3.741629e-01,       1.991085e-04,       1.855591e-08        
2.399740e+10,       8.400000e+02,       2.670135e+02,       2.655932e+02,       3.741744e-01,       1.875863e-04,       1.868711e-08        
2.431279e+10,       8.300000e+02,       2.670135e+02,       2.655932e+02,       3.741855e-01,       1.764486e-04,       1.876681e-08        
2.462818e+10,       8.200000e+02,       2.670135e+02,       2.655931e+02,       3.741963e-01,       1.656972e-04,       1.881418e-08        
2.494357e+10,       8.100000e+02,       2.670135e+02,       2.655931e+02,       3.742066e-01,       1.553334e-04,       1.884178e-08        
2.525896e+10,       8.000000e+02,       2.670135e+02,       2.655931e+02,       3.742166e-01,       1.453577e-04,       1.885756e-08        
2.557435e+10,       7.900000e+02,       2.670135e+02,       2.655931e+02,       3.742262e-01,       1.357704e-04,       1.886643e-08        
2.588974e+10,       7.800000e+02,       2.670135e+02,       2.655931e+02,       3.742354e-01,       1.265710e-04,       1.887134e-08        
2.620513e+10,       7.700000e+02,       2.670135e+02,       2.655931e+02,       3.742442e-01,       1.177584e-04,       1.887400e-08        
2.652052e+10,       7.600000e+02,       2.670135e+02,       2.655931e+02,       3.742527e-01,       1.093310e-04,       1.887543e-08        
2.683591e+10,       7.500000e+02,       2.670135e+02,       2.655931e+02,       3.742607e-01,       1.012865e-04,       1.887618e-08        
2.715130e+10,       7.400000e+02,       2.670135e+02,       2.655931e+02,       3.742684e-01,       9.362195e-05,       1.887657e-08        
2.746669e+10,       7.300000e+02,       2.670135e+02,       2.655931e+02,       3.742756e-01,       8.633495e-05,       1.887677e-08        
2.778208e+10,       7.200000e+02,       2.670135e+02,       2.655931e+02,       3.742825e-01,       7.948545e-05,       1.887687e-08        
2.809747e+10,       7.100000e+02,       2.670135e+02,       2.655930e+02,       3.742885e-01,       7.346289e-05,       1.887692e-08        
2.841286e+10,       7.000000e+02,       2.670135e+02,       2.655930e+02,       3.742933e-01,       6.865622e-05,       1.887695e-08        
2.872825e+10,       6.900000e+02,       2.670135e+02,       2.655930e+02,       3.742969e-01,       6.504903e-05,       1.887696e-08        
2.904364e+10,       6.800000e+02,       2.670135e+02,       2.655930e+02,       3.742995e-01,       6.249816e-05,       1.887697e-08        
2.935903e+10,       6.700000e+02,       2.670135e+02,       2.655930e+02,       3.743012e-01,       6.081040e-05,       1.887697e-08        
2.967442e+10,       6.600000e+02,       2.670135e+02,       2.655930e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
2.967442e+10,       6.587258e+02,       2.659674e+02,       2.655930e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
2.968281e+10,       6.587091e+02,       2.659183e+02,       2.655439e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
2.969120e+10,       6.586923e+02,       2.658691e+02,       2.654948e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
2.970799e+10,       6.586589e+02,       2.657708e+02,       2.653965e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
2.972477e+10,       6.586254e+02,       2.656726e+02,       2.652982e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
2.974155e+10,       6.585919e+02,       2.655743e+02,       2.651999e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
2.990937e+10,       6.582566e+02,       2.645915e+02,       2.642171e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
3.007720e+10,       6.579203e+02,       2.636086e+02,       2.632343e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
3.024502e+10,       6.575831e+02,       2.626257e+02,       2.622514e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
3.041284e+10,       6.572450e+02,       2.616427e+02,       2.612684e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
3.149801e+10,       6.550354e+02,       2.552849e+02,       2.549105e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
3.258318e+10,       6.527844e+02,       2.489242e+02,       2.485498e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
3.366835e+10,       6.504899e+02,       2.425605e+02,       2.421862e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
3.475352e+10,       6.481499e+02,       2.361939e+02,       2.358195e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
3.583869e+10,       6.457623e+02,       2.298242e+02,       2.294499e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
3.729954e+10,       6.424683e+02,       2.212445e+02,       2.208702e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
3.876038e+10,       6.390770e+02,       2.126591e+02,       2.122847e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
4.022123e+10,       6.355810e+02,       2.040678e+02,       2.036934e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
4.168208e+10,       6.319724e+02,       1.954704e+02,       1.950960e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
4.314293e+10,       6.282418e+02,       1.868668e+02,       1.864924e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
4.460378e+10,       6.243791e+02,       1.782568e+02,       1.778825e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
4.606462e+10,       6.203722e+02,       1.696402e+02,       1.692658e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
4.752547e+10,       6.162078e+02,       1.610168e+02,       1.606424e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
4.873524e+10,       6.126288e+02,       1.538702e+02,       1.534958e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
4.994500e+10,       6.089207e+02,       1.467185e+02,       1.463442e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
5.115477e+10,       6.050721e+02,       1.395618e+02,       1.391874e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
5.236453e+10,       6.010694e+02,       1.323997e+02,       1.320253e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
5.336192e+10,       5.976426e+02,       1.264907e+02,       1.261164e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
5.435932e+10,       5.940907e+02,       1.205779e+02,       1.202035e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
5.535671e+10,       5.904022e+02,       1.146611e+02,       1.142867e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
5.635411e+10,       5.865641e+02,       1.087401e+02,       1.083657e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
5.717518e+10,       5.832815e+02,       1.038627e+02,       1.034883e+02,       3.743022e-01,       5.976657e-05,       1.887697e-08        
5.799625e+10,       5.798775e+02,       9.898222e+01,       9.860786e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
5.881732e+10,       5.763410e+02,       9.409869e+01,       9.372432e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
5.963840e+10,       5.726591e+02,       8.921195e+01,       8.883759e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.031354e+10,       5.695122e+02,       8.519123e+01,       8.481687e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.098869e+10,       5.662474e+02,       8.116820e+01,       8.079383e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.166384e+10,       5.628539e+02,       7.714276e+01,       7.676840e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.233898e+10,       5.593192e+02,       7.311485e+01,       7.274049e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.289352e+10,       5.563000e+02,       6.980460e+01,       6.943023e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.344805e+10,       5.531664e+02,       6.649254e+01,       6.611818e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.400258e+10,       5.499077e+02,       6.317864e+01,       6.280428e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.455712e+10,       5.465116e+02,       5.986281e+01,       5.948845e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.501208e+10,       5.436129e+02,       5.714092e+01,       5.676655e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.546703e+10,       5.406029e+02,       5.441763e+01,       5.404327e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.592199e+10,       5.374714e+02,       5.169291e+01,       5.131855e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.637695e+10,       5.342062e+02,       4.896671e+01,       4.859235e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.674979e+10,       5.314210e+02,       4.673140e+01,       4.635704e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.712264e+10,       5.285277e+02,       4.449503e+01,       4.412067e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.749548e+10,       5.255162e+02,       4.225754e+01,       4.188318e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.786832e+10,       5.223747e+02,       4.001891e+01,       3.964455e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.817353e+10,       5.196967e+02,       3.818550e+01,       3.781114e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.847873e+10,       5.169137e+02,       3.635127e+01,       3.597691e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.878394e+10,       5.140156e+02,       3.451618e+01,       3.414181e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.908914e+10,       5.109909e+02,       3.268019e+01,       3.230583e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.933870e+10,       5.084143e+02,       3.117829e+01,       3.080393e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.958825e+10,       5.057356e+02,       2.967576e+01,       2.930139e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
6.983781e+10,       5.029449e+02,       2.817255e+01,       2.779819e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
7.008736e+10,       5.000308e+02,       2.666866e+01,       2.629430e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
7.029118e+10,       4.975502e+02,       2.543985e+01,       2.506549e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
7.049500e+10,       4.949701e+02,       2.421055e+01,       2.383619e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
7.069882e+10,       4.922810e+02,       2.298073e+01,       2.260637e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
7.090264e+10,       4.894717e+02,       2.175038e+01,       2.137602e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
7.106892e+10,       4.870819e+02,       2.074625e+01,       2.037189e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
7.123519e+10,       4.845954e+02,       1.974173e+01,       1.936737e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
7.140147e+10,       4.820026e+02,       1.873682e+01,       1.836245e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
7.156775e+10,       4.792927e+02,       1.773149e+01,       1.735713e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
7.170325e+10,       4.769890e+02,       1.691196e+01,       1.653759e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
7.183874e+10,       4.745911e+02,       1.609213e+01,       1.571777e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
7.192561e+10,       4.730000e+02,       1.556636e+01,       1.519200e+01,       3.743022e-01,       5.976657e-05,       1.887697e-08        
